stop_id,stop_cause,service_area,subject_race,subject_sex,subject_age,date_time,sd_resident,arrested,searched,obtained_consent,contraband_found,property_seized,action,search_type,search_basis
1684011,Moving Violation,310,H,F,35,1/9/2018 14:35,N,N,N,,,,Citation,,
1684113,Equipment Violation,510,B,F,82,1/9/2018 14:45,Y,N,N,,,,Citation,,
1684648,Equipment Violation,820,B,F,36,1/9/2018 15:20,Y,N,N,,,,Citation,,
1685105,Moving Violation,510,W,M,49,1/9/2018 15:57,Y,N,N,,,,Citation,,
1685366,Moving Violation,310,W,F,30,1/9/2018 16:24,Y,N,Y,N,N,N,Citation,Vehicle,Consent Search
1686032,Moving Violation,310,W,F,61,1/9/2018 17:36,Y,N,N,,,,Verbal Warning,,
1686049,Radio Call,430,B,M,25,1/9/2018 17:37,Y,Y,Y,N,N,N,ARREST,Passenger(s),Search Incident to Arrest
1686259,Moving Violation,620,H,F,35,1/9/2018 18:02,Y,N,N,,,,Verbal Warning,,
1686813,Moving Violation,310,W,F,31,1/9/2018 19:05,N,N,N,,,,Verbal Warning,,
1687466,Suspect Info,430,B,M,35,1/9/2018 19:55,Y,N,Y,N,N,N,Field Interview,Vehicle,Consent Search
1687637,Moving Violation,830,H,F,25,1/9/2018 20:17,Y,N,N,,,,Citation,,
1687795,Moving Violation,530,H,M,28,1/9/2018 20:37,Y,N,N,,,,Citation,,
1688240,Moving Violation,810,O,M,59,1/9/2018 21:21,Y,N,N,,,,Verbal Warning,,
1688247,Equipment Violation,120,W,M,32,1/9/2018 21:28,Y,N,N,,,,Verbal Warning,,
1688340,Moving Violation,120,W,M,63,1/9/2018 21:09,Y,N,N,,,,Citation,,
1688349,Moving Violation,Unknown,W,M,30,1/9/2018 21:25,Y,N,N,,,,Citation,,
1688414,Moving Violation,310,K,M,30,1/9/2018 21:42,Y,N,N,,,,Verbal Warning,,
1688789,Moving Violation,930,O,M,31,1/9/2018 22:05,N,N,N,,,,Verbal Warning,,
1688930,Equipment Violation,620,H,M,26,1/9/2018 22:30,N,N,N,,,,Citation,,
1689071,Equipment Violation,240,A,F,60,1/9/2018 22:40,Y,N,N,,,,Verbal Warning,,
1689148,Moving Violation,240,O,M,19,1/9/2018 22:47,N,N,N,,,,Citation,,
1689297,Moving Violation,110,C,F,21,1/9/2018 22:55,Y,N,N,,,,Citation,,
1689347,Equipment Violation,620,B,M,53,1/9/2018 22:58,Y,N,N,,,,Citation,,
1689611,Equipment Violation,720,H,F,25,1/9/2018 23:14,Y,N,N,,,,Verbal Warning,,
1689640,Moving Violation,830,H,M,25,1/9/2018 23:17,Y,N,N,,,,Field Interview,,
1689708,Moving Violation,440,P,M,21,1/9/2018 23:00,N,N,N,,,,Verbal Warning,,
1689804,Equipment Violation,830,H,F,23,1/9/2018 23:27,Y,N,N,,,,Verbal Warning,,
1690008,Moving Violation,240,W,M,25,1/9/2018 23:38,Y,N,N,,,,Verbal Warning,,
1690009,Moving Violation,430,B,M,24,1/9/2018 23:42,Y,N,Y,N,Y,N,Verbal Warning,"Vehicle, Driver, Passenger(s)","Contraband Visible, Odor of Contraband, Observed Evidence Related to Criminal Actvity"
1690039,Equipment Violation,720,H,M,50,1/9/2018 23:44,Y,N,N,,,,Citation,,
1690172,Equipment Violation,820,B,M,28,1/9/2018 23:50,Y,N,Y,N,N,N,Verbal Warning,Vehicle,Consent Search
1690307,Moving Violation,240,A,M,21,1/9/2018 23:59,Y,N,N,,,,Citation,,
1690321,Moving Violation,240,W,M,21,1/10/2018 0:00,N,N,N,,,,Citation,,
1690436,Moving Violation,430,H,M,19,1/10/2018 0:06,Y,N,Y,N,Y,N,Verbal Warning,"Vehicle, Driver, Passenger(s)","Contraband Visible, Odor of Contraband, Observed Evidence Related to Criminal Actvity"
1690512,Equipment Violation,Unknown,B,F,26,1/10/2018 0:11,N,N,N,,,,Verbal Warning,,
1690556,Equipment Violation,240,H,M,27,1/10/2018 0:18,Y,N,N,,,,Verbal Warning,,
1690561,Equipment Violation,720,H,F,69,1/10/2018 0:19,Y,N,N,,,,Verbal Warning,,
1690737,Equipment Violation,620,W,F,52,1/10/2018 0:46,Y,N,N,,,,Verbal Warning,,
1690901,Equipment Violation,510,H,M,19,1/10/2018 1:10,Y,N,N,,,,Verbal Warning,,
1691059,Equipment Violation,320,B,M,21,1/10/2018 1:44,Y,N,N,,,,Verbal Warning,,
1691082,Moving Violation,430,H,M,30,1/10/2018 1:43,N,Y,N,,,,Citation,,
1691209,Equipment Violation,620,S,M,26,1/10/2018 2:02,Y,N,N,,,,Verbal Warning,,
1691414,Equipment Violation,820,H,F,24,1/10/2018 2:40,Y,N,N,,,,Verbal Warning,,
1691452,Equipment Violation,820,H,F,35,1/10/2018 2:44,Y,N,N,,,,Verbal Warning,,
1691490,Equipment Violation,820,B,M,24,1/10/2018 2:50,N,N,N,,,,Verbal Warning,,
1691654,Moving Violation,Unknown,B,M,22,1/10/2018 1:24,Y,N,N,,,,Citation,,
1691908,Moving Violation,930,H,M,22,1/10/2018 3:46,N,N,N,,,,Verbal Warning,,
1692178,Equipment Violation,120,H,F,31,1/10/2018 4:24,Y,N,N,,,,Citation,,
1692179,Equipment Violation,820,W,M,24,1/10/2018 4:25,Y,N,N,,,,Verbal Warning,,
1692303,Equipment Violation,820,H,M,50,1/10/2018 4:49,N,N,Y,N,N,N,Verbal Warning,Vehicle,Consent Search
1692409,Equipment Violation,820,B,M,57,1/10/2018 5:26,Y,N,N,,,,Verbal Warning,,
1693493,Moving Violation,720,W,M,56,1/10/2018 7:30,Y,N,N,,,,Verbal Warning,,
1693575,Moving Violation,430,H,M,35,1/10/2018 7:37,Y,N,N,,,,Verbal Warning,,
1693775,Moving Violation,930,H,F,43,1/10/2018 7:49,Y,N,N,,,,Citation,,
1693780,Equipment Violation,110,W,F,40,1/10/2018 7:51,Y,N,N,,,,Citation,,
1693813,Moving Violation,510,H,M,31,1/10/2018 7:54,Y,N,N,,,,Field Interview,,
1693826,Equipment Violation,810,H,M,32,1/10/2018 7:56,Y,N,N,,,,Citation,,
1694111,Moving Violation,610,W,F,67,1/10/2018 8:09,Y,N,N,,,,Citation,,
1694116,Moving Violation,620,O,M,36,1/10/2018 8:09,Y,N,N,,,,Verbal Warning,,
1694268,Moving Violation,110,A,F,27,1/10/2018 8:17,Y,N,N,,,,Citation,,
1694401,Moving Violation,610,O,M,23,1/10/2018 8:30,Y,N,N,,,,Citation,,
1694445,Equipment Violation,510,B,F,35,1/10/2018 8:32,Y,N,N,,,,Field Interview,,
1694513,Equipment Violation,810,H,M,45,1/10/2018 8:35,Y,N,Y,N,N,N,Citation,Vehicle,Consent Search
1694778,Moving Violation,710,H,M,45,1/10/2018 8:50,Y,N,N,,,,Verbal Warning,,
1695015,Equipment Violation,Unknown,O,M,29,1/10/2018 8:56,Y,N,N,,,,Citation,,
1695032,Equipment Violation,610,W,F,33,1/10/2018 8:56,Y,N,N,,,,Citation,,
1695150,Moving Violation,620,V,M,48,1/10/2018 9:06,Y,N,N,,,,"Citation, 21456(B) cvc",,
1695209,Equipment Violation,930,H,F,25,1/10/2018 9:08,Y,N,N,,,,Verbal Warning,,
1695385,Equipment Violation,320,F,M,37,1/10/2018 9:18,N,N,Y,N,N,N,Field Interview,"Vehicle, Driver, Passenger(s)","Consent Search, 4th Waiver Search"
1695405,Moving Violation,930,W,F,50,1/10/2018 9:17,Y,N,N,,,,Citation,,
1695845,Moving Violation,310,W,M,20,1/10/2018 9:35,Y,N,N,,,,Citation,,
1695866,Equipment Violation,610,H,M,27,1/10/2018 9:35,Y,N,N,,,,Citation,,
1695867,Moving Violation,620,W,F,31,1/10/2018 9:35,Y,N,N,,,,Citation,,
1695882,Moving Violation,620,W,F,31,1/10/2018 9:36,Y,N,N,,,,Citation,,
1696407,Equipment Violation,810,W,F,44,1/10/2018 9:55,Y,N,N,,,,Citation,,
1696704,Moving Violation,520,H,M,54,1/10/2018 10:08,Y,N,N,N,N,N,Citation,,
1696717,Equipment Violation,520,B,M,29,1/10/2018 10:08,Y,N,N,,,,Verbal Warning,,
1697078,Equipment Violation,610,V,F,37,1/10/2018 10:20,Y,N,N,,,,Citation,,
1697083,Equipment Violation,930,B,M,37,1/10/2018 10:26,Y,N,N,,,,Verbal Warning,,
1697145,Moving Violation,510,B,M,60,1/10/2018 10:30,Y,N,N,,,,Verbal Warning,,
1697179,Moving Violation,510,W,M,33,1/10/2018 10:30,Y,N,N,,,,Citation,,
1697188,Equipment Violation,310,W,F,55,1/10/2018 10:29,N,N,N,,,,Verbal Warning,,
1697206,Moving Violation,710,W,M,55,1/10/2018 10:33,N,N,N,,,,Citation,,
1697209,Moving Violation,320,W,M,20,1/10/2018 10:33,Y,N,N,,,,Citation,,
1697481,Moving Violation,Unknown,W,F,57,1/10/2018 10:46,N,N,N,,,,Citation,,
1697540,Moving Violation,320,W,M,50,1/10/2018 10:51,Y,N,N,,,,Citation,,
1697632,Moving Violation,710,H,M,41,1/10/2018 10:57,Y,N,N,,,,Verbal Warning,,
1697695,Equipment Violation,610,W,M,19,1/10/2018 11:02,Y,N,N,,,,Verbal Warning,,
1697720,Moving Violation,320,W,F,32,1/10/2018 11:06,Y,N,N,,,,Citation,,
1697871,Moving Violation,320,W,M,44,1/10/2018 11:16,N,N,N,,,,Citation,,
1697916,Moving Violation,930,W,F,45,1/10/2018 11:18,Y,N,N,,,,Verbal Warning,,
1698143,Moving Violation,320,W,M,45,1/10/2018 11:33,Y,N,N,,,,Citation,,
1698284,Moving Violation,110,A,M,50,1/10/2018 11:46,Y,N,N,,,,Citation,,
1698301,Equipment Violation,710,H,M,60,1/10/2018 11:46,Y,N,N,,,,Verbal Warning,,
1698306,Moving Violation,510,B,M,34,1/10/2018 11:47,N,N,N,,,,Citation,,
1698845,Moving Violation,510,H,M,27,1/10/2018 12:26,Y,N,N,,,,Field Interview,,
1698868,Moving Violation,710,H,F,40,1/10/2018 12:28,Y,N,N,,,,Citation,,
1699288,Equipment Violation,510,W,M,34,1/10/2018 12:50,Y,N,N,,,,Citation,,
1699473,Equipment Violation,710,H,M,28,1/10/2018 12:58,Y,N,N,,,,Verbal Warning,,
1699616,Moving Violation,510,W,F,24,1/10/2018 13:06,Y,N,N,,,,Citation,,
1699885,Moving Violation,510,H,M,19,1/10/2018 13:21,Y,N,N,,,,Citation,,
1699947,Moving Violation,Unknown,A,F,45,1/10/2018 13:27,Y,N,N,N,N,N,Citation,,
1700191,Equipment Violation,610,H,M,40,1/10/2018 13:46,Y,N,N,,,,Citation,,
1700264,Equipment Violation,720,H,M,43,1/10/2018 13:50,Y,N,N,,,,"Written Warning, dl310",,
1700444,Moving Violation,230,H,M,24,1/10/2018 14:04,Y,N,N,,,,Citation,,
1700903,Moving Violation,510,B,M,57,1/10/2018 14:39,Y,N,N,,,,Citation,,
1701017,Moving Violation,320,W,F,33,1/10/2018 14:47,N,N,N,,,,Citation,,
1701024,Moving Violation,320,W,F,33,1/10/2018 14:48,N,N,N,,,,Citation,,
1701126,Moving Violation,930,O,M,52,1/10/2018 14:58,Y,N,N,,,,Verbal Warning,,
1701788,Moving Violation,120,H,M,30,1/10/2018 15:31,Y,N,N,,,,Verbal Warning,,
1701855,Moving Violation,320,W,M,40,1/10/2018 15:34,Y,N,N,,,,Citation,,
1701886,Moving Violation,320,W,M,40,1/10/2018 15:36,Y,N,N,,,,Citation,,
1702114,Moving Violation,320,W,F,42,1/10/2018 15:44,N,N,N,,,,Citation,,
1702152,Moving Violation,320,B,M,0,1/10/2018 15:45,Y,N,N,,,,Citation,,
1702153,Moving Violation,320,C,F,18,1/10/2018 15:46,Y,N,N,,,,Verbal Warning,,
1702207,Equipment Violation,440,H,M,22,1/10/2018 15:50,Y,N,N,,,,Field Interview,,
1702216,Code Violation,720,H,M,35,1/10/2018 15:50,Y,N,N,,,,Field Interview,,
1702217,Moving Violation,810,H,M,55,1/10/2018 15:50,Y,N,N,,,,Citation,,
1702357,Moving Violation,320,B,M,42,1/10/2018 15:58,Y,N,N,,,,Verbal Warning,,
1702494,Equipment Violation,440,H,F,52,1/10/2018 16:03,Y,N,N,,,,Citation,,
1702729,Moving Violation,710,H,M,62,1/10/2018 16:12,Y,N,N,,,,Verbal Warning,,
1702939,Moving Violation,720,A,M,44,1/10/2018 16:25,Y,N,N,,,,Citation,,
1703249,Equipment Violation,230,O,M,31,1/10/2018 16:38,Y,N,N,,,,Written Warning,,
1703328,Moving Violation,710,H,F,65,1/10/2018 16:44,Y,N,N,,,,Citation,,
1703560,Equipment Violation,430,B,M,29,1/10/2018 16:53,Y,N,N,,,,Verbal Warning,,
1703575,Equipment Violation,830,B,M,61,1/10/2018 16:54,Y,N,N,,,,Verbal Warning,,
1703630,Equipment Violation,320,V,M,50,1/10/2018 16:59,Y,N,N,,,,Verbal Warning,,
1703649,Moving Violation,230,H,M,32,1/10/2018 17:00,Y,N,N,,,,Written Warning,,
1703680,Equipment Violation,710,H,F,38,1/10/2018 17:02,Y,N,N,,,,Verbal Warning,,
1703708,Moving Violation,230,W,M,50,1/10/2018 17:05,Y,N,N,,,,Verbal Warning,,
1703759,Moving Violation,710,W,M,21,1/10/2018 17:11,Y,N,N,,,,Citation,,
1703786,Moving Violation,520,W,F,61,1/10/2018 17:13,N,N,N,,,,Verbal Warning,,
1703870,Radio Call,820,W,F,36,1/10/2018 17:17,Y,N,Y,N,N,N,Field Interview,Passenger(s),4th Waiver Search
1703950,Code Violation,720,W,M,61,1/10/2018 17:24,Y,N,N,,,,Field Interview,,
1703959,Moving Violation,320,H,M,43,1/10/2018 17:25,N,N,N,,,,Citation,,
1704011,Moving Violation,320,H,M,43,1/10/2018 17:26,N,N,N,,,,Citation,,
1704012,Equipment Violation,120,W,M,27,1/10/2018 17:27,Y,N,N,,,,Citation,,
1704474,Moving Violation,230,W,M,39,1/10/2018 17:55,Y,N,N,,,,Verbal Warning,,
1704933,Equipment Violation,230,A,M,51,1/10/2018 18:11,N,N,N,,,,Written Warning,,
1705026,Moving Violation,240,W,M,64,1/10/2018 18:23,Y,N,N,,,,Verbal Warning,,
1705301,Moving Violation,720,W,F,50,1/10/2018 18:41,Y,N,N,,,,Verbal Warning,,
1705454,Equipment Violation,440,B,M,20,1/10/2018 18:55,Y,Y,Y,N,Y,Y,Citation,Vehicle,"Odor of Contraband, Observed Evidence Related to Criminal Actvity"
1705643,Equipment Violation,720,H,M,21,1/10/2018 19:08,Y,N,Y,N,N,N,Citation,Vehicle,Inventory Search (prior to impound)
1705698,Equipment Violation,440,H,M,24,1/10/2018 19:13,Y,N,N,,,,Verbal Warning,,
1705793,Equipment Violation,820,W,F,36,1/10/2018 19:26,Y,N,N,,,,Verbal Warning,,
1705880,Equipment Violation,320,H,M,51,1/10/2018 19:31,Y,N,N,,,,Verbal Warning,,
1706236,Moving Violation,820,A,F,35,1/10/2018 19:49,Y,N,N,,,,Verbal Warning,,
1706241,Moving Violation,710,H,F,37,1/10/2018 19:50,Y,N,N,,,,Verbal Warning,,
1706242,Moving Violation,230,H,M,31,1/10/2018 19:50,N,N,N,,,,Written Warning,,
1706326,Equipment Violation,720,H,M,29,1/10/2018 20:00,Y,N,N,,,,Citation,,
1706363,Moving Violation,320,W,M,0,1/10/2018 20:05,Y,N,N,,,,Verbal Warning,,
1706406,Moving Violation,320,O,M,0,1/10/2018 20:08,Y,N,N,,,,Verbal Warning,,
1706567,Moving Violation,230,B,M,51,1/10/2018 20:29,N,N,N,,,,Written Warning,,
1706914,Moving Violation,430,H,M,22,1/10/2018 20:53,Y,N,N,,,,Citation,,
1707543,Moving Violation,430,O,M,21,1/10/2018 21:22,Y,N,N,,,,Verbal Warning,,
1707663,Equipment Violation,320,H,M,27,1/10/2018 21:32,Y,N,Y,N,N,N,Verbal Warning,"Vehicle, Driver",Consent Search
1708206,Equipment Violation,430,H,F,20,1/10/2018 22:11,Y,N,N,,,,Verbal Warning,,
1708512,Moving Violation,520,H,M,24,1/10/2018 22:24,Y,N,N,,,,Verbal Warning,,
1708564,Equipment Violation,440,B,M,40,1/10/2018 22:27,Y,N,N,,,,Verbal Warning,,
1708578,Equipment Violation,430,W,F,28,1/10/2018 22:28,Y,N,N,,,,Verbal Warning,,
1708672,Moving Violation,440,B,M,20,1/10/2018 22:31,Y,N,N,,,,Verbal Warning,,
1708808,Equipment Violation,120,O,M,18,1/10/2018 22:41,Y,N,N,N,N,N,Citation,Vehicle,
1708868,Moving Violation,320,A,F,19,1/10/2018 22:46,Y,N,N,,,,Citation,,
1709185,Moving Violation,810,A,M,45,1/10/2018 23:11,Y,N,N,,,,Verbal Warning,,
1709244,Moving Violation,240,B,M,31,1/10/2018 23:16,Y,N,N,,,,Verbal Warning,,
1709516,Moving Violation,620,H,M,28,1/10/2018 23:39,Y,N,N,,,,Verbal Warning,,
1709525,Equipment Violation,120,W,M,25,1/10/2018 23:39,Y,N,N,,,,no crime,,
1709639,Equipment Violation,240,W,F,25,1/10/2018 23:51,Y,N,N,,,,Citation,,
1709859,Moving Violation,510,B,M,26,1/11/2018 0:08,N,N,N,,,,Verbal Warning,,
1710025,Moving Violation,430,B,M,50,1/11/2018 0:22,Y,N,N,,,,Verbal Warning,,
1710026,Moving Violation,240,H,M,32,1/11/2018 0:22,Y,N,Y,N,N,N,Citation,Vehicle,Inventory Search (prior to impound)
1710048,Equipment Violation,430,H,F,20,1/11/2018 0:08,Y,N,N,N,N,N,Citation,,
1710174,Moving Violation,430,H,M,22,1/11/2018 0:36,Y,N,N,,,,Verbal Warning,,
1710261,Equipment Violation,440,B,M,55,1/10/2018 23:55,Y,N,N,,,,Citation,,
1710663,Equipment Violation,440,B,F,25,1/11/2018 1:33,Y,N,N,,,,Citation,,
1710946,Equipment Violation,820,B,M,50,1/11/2018 1:58,N,N,N,,,,Verbal Warning,,
1711197,Moving Violation,830,V,M,30,1/11/2018 2:27,Y,N,N,,,,Field Interview,,
1711557,Equipment Violation,240,W,M,29,1/11/2018 3:26,Y,N,N,,,,Citation,,
1711615,Equipment Violation,120,H,F,40,1/11/2018 3:34,N,N,N,,,,Verbal Warning,,
1711632,Equipment Violation,820,B,M,18,1/11/2018 3:39,Y,N,N,,,,Verbal Warning,,
1711716,Equipment Violation,820,H,M,60,1/11/2018 3:57,Y,N,N,,,,Verbal Warning,,
1711883,Moving Violation,620,W,F,30,1/11/2018 4:26,N,N,N,,,,Verbal Warning,,
1712115,Equipment Violation,820,B,M,30,1/11/2018 5:14,Y,N,Y,N,N,N,Verbal Warning,"Vehicle, Passenger(s)",4th Waiver Search
1712203,Equipment Violation,830,H,M,29,1/11/2018 5:34,Y,N,N,,,,Verbal Warning,,
1712755,Moving Violation,230,W,M,32,1/11/2018 7:08,Y,N,N,,,,Verbal Warning,,
1712893,Moving Violation,510,H,M,25,1/11/2018 7:17,Y,N,N,,,,Verbal Warning,,
1712949,Moving Violation,Unknown,H,M,50,1/11/2018 7:22,Y,N,N,,,,Verbal Warning,,
1713309,Moving Violation,230,W,F,57,1/11/2018 7:50,Y,N,N,,,,Written Warning,,
1713363,Equipment Violation,120,B,M,23,1/11/2018 7:54,Y,N,N,,,,Verbal Warning,,
1713402,Moving Violation,520,F,M,57,1/11/2018 7:57,Y,N,N,,,,Citation,,
1713416,Equipment Violation,510,H,M,23,1/11/2018 7:59,Y,N,Y,N,N,N,Citation,Vehicle,Inventory Search (prior to impound)
1713762,Moving Violation,440,B,F,28,1/11/2018 8:13,Y,N,N,,,,Citation,,
1713961,Moving Violation,810,W,F,37,1/11/2018 8:25,Y,N,N,,,,Citation,,
1713974,Equipment Violation,510,W,F,27,1/11/2018 8:27,Y,N,N,,,,Verbal Warning,,
1714174,Moving Violation,120,B,F,36,1/11/2018 8:46,Y,N,N,,,,Verbal Warning,,
1714418,Moving Violation,120,W,F,31,1/11/2018 9:02,Y,N,N,,,,Citation,,
1714550,Code Violation,830,W,M,43,1/11/2018 9:11,Y,N,N,,,,Field Interview,,
1714803,Equipment Violation,520,H,M,45,1/11/2018 9:29,N,N,N,,,,Verbal Warning,,
1714986,Code Violation,110,H,M,55,1/11/2018 9:41,Y,N,N,,,,Citation,,
1715023,Moving Violation,Unknown,W,F,30,1/11/2018 9:43,N,N,N,,,,Citation,,
1715039,Code Violation,720,B,M,43,1/11/2018 9:43,Y,N,N,,,,Verbal Warning,,
1715180,Moving Violation,810,H,M,60,1/11/2018 9:53,Y,N,N,,,,Citation,,
1715197,Moving Violation,930,W,F,36,1/11/2018 9:57,Y,N,N,,,,Citation,,
1715240,Equipment Violation,620,H,M,38,1/11/2018 10:03,Y,N,N,,,,Citation,,
1715324,Moving Violation,930,W,M,47,1/11/2018 10:10,Y,N,N,,,,Citation,,
1715537,Equipment Violation,110,B,F,50,1/11/2018 10:23,Y,N,N,,,,Citation,,
1715626,Moving Violation,Unknown,H,M,37,1/11/2018 10:27,N,N,N,,,,Written Warning,,
1715726,Moving Violation,510,B,M,35,1/11/2018 10:31,N,N,N,,,,Verbal Warning,,
1715844,Code Violation,Unknown,B,F,44,1/11/2018 10:38,N,N,N,,,,Citation,,
1716011,Moving Violation,930,O,M,43,1/11/2018 10:47,Y,N,N,,,,Citation,,
1716163,Suspect Info,830,H,M,23,1/11/2018 10:56,Y,N,N,,,,Field Interview,,
1716180,Moving Violation,720,H,M,20,1/11/2018 10:57,Y,N,N,,,,Citation,,
1716197,Moving Violation,930,O,F,42,1/11/2018 11:00,N,N,N,,,,Citation,,
1716216,Moving Violation,620,O,F,42,1/11/2018 11:04,Y,N,N,,,,Citation,,
1716286,Moving Violation,930,W,M,60,1/11/2018 11:12,Y,N,N,,,,Citation,,
1716306,Equipment Violation,930,A,M,43,1/11/2018 11:18,Y,N,N,,,,Citation,,
1716339,Moving Violation,240,B,M,82,1/11/2018 11:19,Y,N,N,N,N,N,Citation,,
1716410,Code Violation,430,B,F,21,1/11/2018 11:21,Y,Y,Y,N,N,Y,ARREST,"Vehicle, Passenger(s)","Search Incident to Arrest, TOW"
1716869,Moving Violation,430,H,F,28,1/11/2018 11:56,N,N,N,,,,Verbal Warning,,
1716958,Equipment Violation,930,H,M,25,1/11/2018 12:03,Y,N,N,,,,Verbal Warning,,
1717182,Moving Violation,930,W,M,60,1/11/2018 12:23,Y,N,Y,N,N,N,Citation,Vehicle,Inventory Search (prior to impound)
1717724,Equipment Violation,720,H,M,37,1/11/2018 13:07,Y,N,Y,N,N,Y,Citation,Vehicle,Inventory Search (prior to impound)
1717877,Moving Violation,710,H,F,40,1/11/2018 13:16,N,N,Y,N,N,N,Citation,Vehicle,Inventory Search (prior to impound)
1718019,Equipment Violation,930,H,M,39,1/11/2018 13:32,Y,N,N,,,,Citation,,
1718088,Moving Violation,120,W,F,29,1/11/2018 13:39,Y,N,N,,,,Verbal Warning,,
1718332,Moving Violation,110,O,M,24,1/11/2018 13:57,N,N,N,,,,Verbal Warning,,
1718452,Moving Violation,120,H,F,20,1/11/2018 14:03,Y,N,N,,,,Citation,,
1718518,Equipment Violation,110,O,M,31,1/11/2018 14:09,Y,N,N,,,,Citation,,
1718527,Equipment Violation,230,A,F,48,1/11/2018 14:09,Y,N,N,,,,Verbal Warning,,
1718641,Equipment Violation,310,O,M,25,1/11/2018 14:24,Y,N,N,,,,Citation,,
1718670,Moving Violation,120,W,M,33,1/11/2018 14:27,Y,N,N,,,,Citation,,
1718735,Equipment Violation,110,B,M,26,1/11/2018 14:32,Y,N,N,,,,Citation,,
1719114,Moving Violation,Unknown,B,M,22,1/11/2018 14:54,Y,N,N,,,,Citation,,
1719579,Equipment Violation,610,H,M,30,1/11/2018 15:28,Y,N,N,,,,Verbal Warning,,
1719721,Equipment Violation,710,H,M,26,1/11/2018 15:35,Y,N,N,,,,Field Interview,,
1719734,Equipment Violation,820,W,F,67,1/11/2018 15:36,Y,N,N,,,,Verbal Warning,,
1720028,Equipment Violation,430,H,M,30,1/11/2018 15:51,Y,N,N,,,,Verbal Warning,,
1720555,Moving Violation,830,H,M,31,1/11/2018 16:14,Y,N,N,,,,Verbal Warning,,
1720757,Equipment Violation,230,H,M,21,1/11/2018 16:19,N,N,N,,,,Verbal Warning,,
1720862,Code Violation,930,O,M,28,1/11/2018 16:20,Y,N,N,,,,Verbal Warning,,
1721134,Moving Violation,930,W,F,17,1/11/2018 16:33,Y,N,N,,,,Citation,,
1721763,Moving Violation,610,W,M,27,1/11/2018 17:17,Y,N,N,,,,Citation,,
1721929,Moving Violation,120,W,M,39,1/11/2018 15:11,Y,N,N,,,,Citation,,
1721954,Equipment Violation,930,W,M,42,1/11/2018 17:28,N,N,N,,,,Verbal Warning,,
1722190,Equipment Violation,120,A,M,26,1/11/2018 17:50,Y,N,N,,,,Verbal Warning,,
1722249,Moving Violation,620,W,F,77,1/11/2018 17:52,Y,N,N,,,,Verbal Warning,,
1722299,Code Violation,240,W,M,30,1/11/2018 17:56,N,N,N,,,,Verbal Warning,,
1722308,Moving Violation,930,W,M,53,1/11/2018 17:57,Y,N,N,,,,Written Warning,,
1722587,Moving Violation,930,O,M,33,1/11/2018 18:18,N,N,N,,,,Citation,,
1722588,Equipment Violation,930,B,F,50,1/11/2018 18:20,Y,N,N,,,,Verbal Warning,,
1722805,Code Violation,240,W,M,23,1/11/2018 18:34,Y,N,N,,,,Verbal Warning,,
1722812,Moving Violation,930,W,F,49,1/11/2018 18:35,Y,N,N,,,,Citation,,
1722841,Equipment Violation,930,W,F,38,1/11/2018 18:41,Y,N,N,,,,Verbal Warning,,
1723054,Moving Violation,240,W,M,41,1/11/2018 18:57,Y,N,N,,,,Citation,,
1723263,Equipment Violation,120,W,M,23,1/11/2018 19:17,Y,N,N,,,,Verbal Warning,,
1723387,Moving Violation,930,O,M,56,1/11/2018 19:29,Y,N,N,,,,Verbal Warning,,
1723837,Equipment Violation,240,I,M,23,1/11/2018 20:16,Y,N,N,,,,"Citation, y2042507",,
1723886,Equipment Violation,230,W,M,51,1/11/2018 20:22,Y,N,Y,N,N,N,Verbal Warning,Vehicle,"Consent Search, 4th Waiver Search"
1724102,Equipment Violation,440,H,M,35,1/11/2018 20:41,Y,Y,Y,N,N,N,arrest,"Vehicle, Driver, Passenger(s)",Search Incident to Arrest
1724573,Equipment Violation,230,A,M,60,1/11/2018 21:13,Y,N,N,,,,"Citation, 24601cvc y2042508",,
1724766,Moving Violation,240,F,M,62,1/11/2018 21:28,Y,N,N,,,,Verbal Warning,,
1725080,Moving Violation,240,I,F,33,1/11/2018 21:43,Y,N,N,,,,Verbal Warning,,
1725111,Moving Violation,610,W,F,21,1/11/2018 21:47,Y,N,N,,,,Citation,,
1725186,Moving Violation,240,B,F,55,1/11/2018 21:55,Y,N,N,,,,Verbal Warning,,
1725578,Moving Violation,240,B,F,22,1/11/2018 22:11,Y,N,N,,,,Verbal Warning,,
1725681,Moving Violation,930,W,M,18,1/11/2018 22:16,Y,N,N,,,,Verbal Warning,,
1725710,Moving Violation,240,V,M,43,1/11/2018 22:22,N,N,N,,,,Verbal Warning,,
1725888,Moving Violation,430,H,M,50,1/11/2018 22:32,Y,N,N,,,,Verbal Warning,,
1726036,Moving Violation,930,W,F,43,1/11/2018 22:37,Y,N,N,,,,Verbal Warning,,
1726503,Equipment Violation,820,W,M,31,1/11/2018 22:54,Y,N,N,,,,Verbal Warning,,
1726623,Moving Violation,240,B,M,23,1/11/2018 23:06,Y,N,N,,,,Citation,,
1726628,Moving Violation,430,H,M,23,1/11/2018 23:06,Y,N,N,,,,Verbal Warning,,
1726890,Moving Violation,430,W,M,20,1/11/2018 23:22,Y,N,N,,,,Verbal Warning,,
1726976,Radio Call,710,H,M,25,1/11/2018 23:33,Y,N,N,,,,Citation,,
1727152,Equipment Violation,820,A,F,24,1/11/2018 23:48,Y,N,N,,,,Verbal Warning,,
